Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
04/18/2016,18,April,2016,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,25,3,9,141,75,216
04/18/2016,18,April,2016,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,17,3,9,96,51,147
06/03/2014,3,June,2014,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,30,3,9,169,90,259
06/03/2014,3,June,2014,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,30,3,9,169,90,259
06/03/2016,3,June,2016,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,31,3,9,175,93,268
06/03/2016,3,June,2016,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,28,3,9,158,84,242
06/14/2014,14,June,2014,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,12,3,9,68,36,104
06/14/2014,14,June,2014,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,29,3,9,164,87,251
06/14/2016,14,June,2016,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,9,3,9,51,27,78
06/14/2016,14,June,2016,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,31,3,9,175,93,268
06/22/2014,22,June,2014,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,20,3,9,113,60,173
06/22/2016,22,June,2016,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,17,3,9,96,51,147
02/25/2014,25,February,2014,27,Young Adults (25-34),M,France,Essonne,Accessories,Bottles and Cages,Mountain Bottle Cage,16,4,10,90,64,154
02/25/2016,25,February,2016,27,Young Adults (25-34),M,France,Essonne,Accessories,Bottles and Cages,Mountain Bottle Cage,14,4,10,78,56,134
01/11/2014,11,January,2014,54,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,16,4,10,62,64,126
01/11/2014,11,January,2014,54,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,29,4,10,113,116,229
01/11/2016,11,January,2016,54,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,17,4,10,66,68,134
01/11/2016,11,January,2016,54,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,29,4,10,113,116,229
05/23/2014,23,May,2014,54,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,7,4,10,27,28,55
05/23/2016,23,May,2016,54,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,4,4,10,16,16,32
12/12/2013,12,December,2013,28,Young Adults (25-34),F,Germany,Brandenburg,Accessories,Bottles and Cages,Mountain Bottle Cage,13,4,10,77,52,129
12/12/2013,12,December,2013,28,Young Adults (25-34),F,Germany,Brandenburg,Accessories,Bottles and Cages,Mountain Bottle Cage,28,4,10,165,112,277
12/12/2015,12,December,2015,28,Young Adults (25-34),F,Germany,Brandenburg,Accessories,Bottles and Cages,Mountain Bottle Cage,12,4,10,71,48,119
12/12/2015,12,December,2015,28,Young Adults (25-34),F,Germany,Brandenburg,Accessories,Bottles and Cages,Mountain Bottle Cage,28,4,10,165,112,277
04/04/2014,4,April,2014,53,Adults (35-64),F,Germany,Bayern,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,80,54,134
04/04/2016,4,April,2016,53,Adults (35-64),F,Germany,Bayern,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,80,54,134
06/14/2014,14,June,2014,53,Adults (35-64),F,Germany,Bayern,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,71,48,119
06/14/2014,14,June,2014,53,Adults (35-64),F,Germany,Bayern,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,86,58,144
06/14/2016,14,June,2016,53,Adults (35-64),F,Germany,Bayern,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,68,46,114
06/14/2016,14,June,2016,53,Adults (35-64),F,Germany,Bayern,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,86,58,144
12/31/2013,31,December,2013,45,Adults (35-64),M,France,Essonne,Accessories,Bottles and Cages,Mountain Bottle Cage,15,4,10,84,60,144
12/31/2013,31,December,2013,45,Adults (35-64),M,France,Essonne,Accessories,Bottles and Cages,Mountain Bottle Cage,5,4,10,28,20,48
12/31/2015,31,December,2015,45,Adults (35-64),M,France,Essonne,Accessories,Bottles and Cages,Mountain Bottle Cage,16,4,10,90,64,154
12/31/2015,31,December,2015,45,Adults (35-64),M,France,Essonne,Accessories,Bottles and Cages,Mountain Bottle Cage,4,4,10,22,16,38
01/02/2014,2,January,2014,45,Adults (35-64),M,France,Essonne,Accessories,Bottles and Cages,Mountain Bottle Cage,15,4,10,84,60,144
01/02/2014,2,January,2014,45,Adults (35-64),M,France,Essonne,Accessories,Bottles and Cages,Mountain Bottle Cage,21,4,10,118,84,202
01/02/2016,2,January,2016,45,Adults (35-64),M,France,Essonne,Accessories,Bottles and Cages,Mountain Bottle Cage,12,4,10,67,48,115
01/02/2016,2,January,2016,45,Adults (35-64),M,France,Essonne,Accessories,Bottles and Cages,Mountain Bottle Cage,19,4,10,106,76,182
12/14/2013,14,December,2013,47,Adults (35-64),M,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,29,28,57
12/14/2013,14,December,2013,47,Adults (35-64),M,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,19,18,37
12/14/2015,14,December,2015,47,Adults (35-64),M,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,29,28,57
12/14/2015,14,December,2015,47,Adults (35-64),M,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,23,22,45
12/23/2013,23,December,2013,47,Adults (35-64),M,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,38,36,74
12/23/2013,23,December,2013,47,Adults (35-64),M,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,19,18,37
12/23/2015,23,December,2015,47,Adults (35-64),M,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,42,40,82
12/23/2015,23,December,2015,47,Adults (35-64),M,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,23,22,45
07/24/2013,24,July,2013,48,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,59,42,101
07/24/2013,24,July,2013,48,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,62,44,106
07/24/2015,24,July,2015,48,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,62,44,106
07/24/2015,24,July,2015,48,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,53,38,91
08/08/2013,8,August,2013,48,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,45,32,77
08/08/2015,8,August,2015,48,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,39,28,67
09/06/2013,6,September,2013,48,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,14,10,24
09/06/2015,6,September,2015,48,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,14,10,24
12/05/2013,5,December,2013,48,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,28,20,48
12/05/2013,5,December,2013,48,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,8,6,14
12/05/2015,5,December,2015,48,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,25,18,43
12/05/2015,5,December,2015,48,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,6,4,10
12/08/2013,8,December,2013,48,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,59,42,101
12/08/2015,8,December,2015,48,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,56,40,96
01/12/2014,12,January,2014,48,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,76,54,130
01/12/2016,12,January,2016,48,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,81,58,139
02/08/2014,8,February,2014,48,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,78,56,134
02/08/2016,8,February,2016,48,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,81,58,139
06/11/2014,11,June,2014,48,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5
06/11/2016,11,June,2016,48,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5
06/21/2014,21,June,2014,48,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,59,42,101
06/21/2014,21,June,2014,48,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,62,44,106
06/21/2016,21,June,2016,48,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,59,42,101
06/21/2016,21,June,2016,48,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,59,42,101
08/04/2013,4,August,2013,22,Youth (<25),F,Australia,South Australia,Accessories,Bottles and Cages,Mountain Bottle Cage,11,4,10,46,44,90
08/04/2013,4,August,2013,22,Youth (<25),F,Australia,South Australia,Accessories,Bottles and Cages,Mountain Bottle Cage,4,4,10,17,16,33
08/04/2015,4,August,2015,22,Youth (<25),F,Australia,South Australia,Accessories,Bottles and Cages,Mountain Bottle Cage,11,4,10,46,44,90
08/04/2015,4,August,2015,22,Youth (<25),F,Australia,South Australia,Accessories,Bottles and Cages,Mountain Bottle Cage,4,4,10,17,16,33
02/01/2014,1,February,2014,22,Youth (<25),F,Australia,South Australia,Accessories,Bottles and Cages,Mountain Bottle Cage,21,4,10,88,84,172
02/01/2016,1,February,2016,22,Youth (<25),F,Australia,South Australia,Accessories,Bottles and Cages,Mountain Bottle Cage,18,4,10,76,72,148
07/08/2013,8,July,2013,23,Youth (<25),F,Australia,New South Wales,Accessories,Bottles and Cages,Mountain Bottle Cage,20,4,10,94,80,174
07/08/2015,8,July,2015,23,Youth (<25),F,Australia,New South Wales,Accessories,Bottles and Cages,Mountain Bottle Cage,17,4,10,80,68,148
11/05/2013,5,November,2013,23,Youth (<25),F,Australia,New South Wales,Accessories,Bottles and Cages,Mountain Bottle Cage,22,4,10,103,88,191
11/05/2015,5,November,2015,23,Youth (<25),F,Australia,New South Wales,Accessories,Bottles and Cages,Mountain Bottle Cage,20,4,10,94,80,174
12/01/2013,1,December,2013,23,Youth (<25),F,Australia,New South Wales,Accessories,Bottles and Cages,Mountain Bottle Cage,25,4,10,118,100,218
12/01/2013,1,December,2013,23,Youth (<25),F,Australia,New South Wales,Accessories,Bottles and Cages,Mountain Bottle Cage,13,4,10,61,52,113
12/01/2015,1,December,2015,23,Youth (<25),F,Australia,New South Wales,Accessories,Bottles and Cages,Mountain Bottle Cage,26,4,10,122,104,226
12/01/2015,1,December,2015,23,Youth (<25),F,Australia,New South Wales,Accessories,Bottles and Cages,Mountain Bottle Cage,14,4,10,66,56,122
12/30/2013,30,December,2013,23,Youth (<25),F,Australia,New South Wales,Accessories,Bottles and Cages,Mountain Bottle Cage,4,4,10,19,16,35
12/30/2015,30,December,2015,23,Youth (<25),F,Australia,New South Wales,Accessories,Bottles and Cages,Mountain Bottle Cage,1,4,10,5,4,9
01/17/2014,17,January,2014,23,Youth (<25),F,Australia,New South Wales,Accessories,Bottles and Cages,Mountain Bottle Cage,5,4,10,24,20,44
01/17/2014,17,January,2014,23,Youth (<25),F,Australia,New South Wales,Accessories,Bottles and Cages,Mountain Bottle Cage,3,4,10,14,12,26
01/17/2016,17,January,2016,23,Youth (<25),F,Australia,New South Wales,Accessories,Bottles and Cages,Mountain Bottle Cage,2,4,10,9,8,17
01/17/2016,17,January,2016,23,Youth (<25),F,Australia,New South Wales,Accessories,Bottles and Cages,Mountain Bottle Cage,1,4,10,5,4,9
04/07/2014,7,April,2014,23,Youth (<25),F,Australia,New South Wales,Accessories,Bottles and Cages,Mountain Bottle Cage,1,4,10,5,4,9
04/07/2016,7,April,2016,23,Youth (<25),F,Australia,New South Wales,Accessories,Bottles and Cages,Mountain Bottle Cage,3,4,10,14,12,26
04/24/2014,24,April,2014,23,Youth (<25),F,Australia,New South Wales,Accessories,Bottles and Cages,Mountain Bottle Cage,11,4,10,52,44,96
04/24/2014,24,April,2014,23,Youth (<25),F,Australia,New South Wales,Accessories,Bottles and Cages,Mountain Bottle Cage,18,4,10,85,72,157
04/24/2016,24,April,2016,23,Youth (<25),F,Australia,New South Wales,Accessories,Bottles and Cages,Mountain Bottle Cage,11,4,10,52,44,96
04/24/2016,24,April,2016,23,Youth (<25),F,Australia,New South Wales,Accessories,Bottles and Cages,Mountain Bottle Cage,17,4,10,80,68,148
07/22/2014,22,July,2014,23,Youth (<25),F,Australia,New South Wales,Accessories,Bottles and Cages,Mountain Bottle Cage,6,4,10,28,24,52
07/22/2016,22,July,2016,23,Youth (<25),F,Australia,New South Wales,Accessories,Bottles and Cages,Mountain Bottle Cage,8,4,10,38,32,70
07/28/2013,28,July,2013,43,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,8,3,9,33,24,57
07/28/2015,28,July,2015,43,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,10,3,9,41,30,71
11/19/2013,19,November,2013,43,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,8,3,9,33,24,57
11/19/2015,19,November,2015,43,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,5,3,9,21,15,36
12/27/2013,27,December,2013,43,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,1,3,9,4,3,7
12/27/2013,27,December,2013,43,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,3,3,9,12,9,21
12/27/2015,27,December,2015,43,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,2,3,9,8,6,14
12/27/2015,27,December,2015,43,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,2,3,9,8,6,14
02/08/2014,8,February,2014,43,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,3,3,9,12,9,21
02/08/2014,8,February,2014,43,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,1,3,9,4,3,7
02/08/2016,8,February,2016,43,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,3,3,9,12,9,21
02/08/2016,8,February,2016,43,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,1,3,9,4,3,7
08/15/2013,15,August,2013,21,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,15,4,10,89,60,149
08/15/2013,15,August,2013,21,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,19,4,10,112,76,188
08/15/2015,15,August,2015,21,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,12,4,10,71,48,119
08/15/2015,15,August,2015,21,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,16,4,10,94,64,158
09/21/2013,21,September,2013,21,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,8,4,10,47,32,79
09/21/2015,21,September,2015,21,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,10,4,10,59,40,99
10/30/2013,30,October,2013,21,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,14,4,10,83,56,139
10/30/2015,30,October,2015,21,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,12,4,10,71,48,119
02/02/2014,2,February,2014,21,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,28,4,10,165,112,277
02/02/2014,2,February,2014,21,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,9,4,10,53,36,89
02/02/2016,2,February,2016,21,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,26,4,10,153,104,257
02/02/2016,2,February,2016,21,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,10,4,10,59,40,99
07/29/2013,29,July,2013,42,Adults (35-64),M,Australia,South Australia,Accessories,Bottles and Cages,Mountain Bottle Cage,17,4,10,71,68,139
07/29/2015,29,July,2015,42,Adults (35-64),M,Australia,South Australia,Accessories,Bottles and Cages,Mountain Bottle Cage,15,4,10,63,60,123
09/19/2013,19,September,2013,42,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,24,3,9,109,72,181
09/19/2013,19,September,2013,42,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,13,3,9,59,39,98
09/19/2015,19,September,2015,42,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,22,3,9,100,66,166
09/19/2015,19,September,2015,42,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,10,3,9,46,30,76
10/08/2013,8,October,2013,42,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,3,3,9,14,9,23
10/08/2013,8,October,2013,42,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,22,3,9,100,66,166
10/08/2015,8,October,2015,42,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,1,3,9,5,3,8
10/08/2015,8,October,2015,42,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,21,3,9,96,63,159
03/01/2014,1,March,2014,42,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,6,3,9,27,18,45
03/01/2014,1,March,2014,42,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,26,3,9,119,78,197
03/01/2016,1,March,2016,42,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,5,3,9,23,15,38
03/01/2016,1,March,2016,42,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,23,3,9,105,69,174
06/03/2014,3,June,2014,42,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,27,3,9,123,81,204
06/03/2014,3,June,2014,42,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,8,3,9,36,24,60
06/03/2016,3,June,2016,42,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,28,3,9,128,84,212
06/03/2016,3,June,2016,42,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,7,3,9,32,21,53
06/24/2014,24,June,2014,42,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,24,3,9,109,72,181
